Elapsed_Time(s),Target_X,Target_Y,Error_X,Error_Y,PWM_X,PWM_Y
56.3975,317.306,204.597,-2.69424,4.59732,1634.68,1455.85
56.4129,317.469,205.198,-2.53082,5.19833,1634.68,1455.85
56.4313,317.575,205.076,-2.42453,5.07628,1634.68,1455.85
56.4463,317.942,205.535,-2.05765,5.53467,1634.68,1448.94
56.4641,318.161,205.843,-1.83917,5.84334,1634.68,1446.14
56.4797,318.299,205.824,-1.70126,5.82448,1634.68,1443.34
56.4975,318.635,205.046,-1.36484,5.04643,1634.68,1447.59
56.5129,319.369,204.1,-0.630951,4.10014,1634.68,1447.59
56.5309,319.501,201.256,-0.499176,1.25583,1634.68,1447.59
56.5463,320.194,200.883,0.19397,0.883286,1634.68,1447.59
56.5642,320.549,200.151,0.548828,0.150681,1634.68,1447.59
56.5797,321.186,199.967,1.18604,-0.0328217,1634.68,1447.59
56.5974,321.935,199.492,1.93454,-0.508179,1634.68,1447.59
56.6129,322.534,198.932,2.53384,-1.06769,1634.68,1447.59
56.6309,323.414,198.135,3.41367,-1.86496,1634.68,1447.59
56.6463,324.41,197.491,4.40985,-2.50923,1634.68,1447.59
56.6642,325.481,196.495,5.48138,-3.50533,1634.68,1447.59
56.6797,327.018,194.849,7.01764,-5.15079,1626.11,1447.59
56.6975,328.834,193.533,8.83423,-6.46738,1621.42,1454.77
56.7139,331.081,191.868,11.0809,-8.13193,1615.41,1459.19
56.7311,332.846,189.638,12.846,-10.3623,1609.18,1464.82
56.7463,334.86,188.581,14.8598,-11.4188,1601.79,1470.08
56.7642,337.028,186.826,17.0279,-13.1739,1593.73,1476.37
56.7795,337.61,184.636,17.6095,-15.3638,1586.52,1484.08
56.7974,339.576,189.488,19.576,-10.5117,1577.63,1486.88
56.8129,340.81,192.77,20.8095,-7.22952,1568.66,1484.08
56.8308,343.175,193.575,23.1751,-6.42532,1558.11,1486.88
56.8463,346.349,194.473,26.3492,-5.52678,1558.11,1486.88
56.8641,348.134,194.638,28.1335,-5.36203,1543.76,1482.19
56.8795,350.54,195.833,30.54,-4.16667,1530.08,1482.19
56.8974,353.003,196.652,33.0034,-3.34813,1515.71,1482.19
56.9129,355.761,196.227,35.7614,-3.77283,1499.75,1482.19
56.9308,359.019,195.45,39.0188,-4.55048,1482.51,1482.19
56.9462,360.326,193.422,40.3256,-6.57751,1466.03,1490.25
56.964,360.904,194.744,40.9038,-5.2556,1450.01,1485.45
56.9795,360.635,196.632,40.6347,-3.36806,1434.73,1485.45
56.9973,360.478,195.457,40.4783,-4.5426,1419.4,1485.45
57.0129,359.087,197.587,39.0871,-2.41292,1405.65,1485.45
57.0328,358.458,198.174,38.4577,-1.82616,1391.39,1485.45
57.0466,356.145,197.378,36.1445,-2.62233,1379.78,1485.45
57.064,353.779,200.857,33.7794,0.857376,1368.64,1485.45
57.0795,350.255,201.541,30.2548,1.54102,1360.04,1485.45
57.0974,346.195,202.079,26.1947,2.07895,1352.99,1485.45
57.1129,341.592,204.44,21.5918,4.44029,1352.99,1485.45
57.1311,338.07,205.008,18.0695,5.00818,1348.99,1485.45
57.1463,334.679,204.971,14.6791,4.97101,1344.99,1485.45
57.1642,332.161,205.92,12.1609,5.91954,1340.99,1478.88
57.1796,329.593,205.865,9.59259,5.86493,1336.99,1476.08
57.1975,326.241,205.649,6.24088,5.64946,1340.99,1473.28
57.213,323.674,207.035,3.67361,7.03473,1346.24,1469.43
57.2309,321.188,206.59,1.1882,6.58957,1346.24,1466.63
57.2463,319.574,206,-0.425629,6,1346.24,1463.83
57.2642,319,203,-1,3,1346.24,1468.2
57.2797,318.471,199.336,-1.52875,-0.664368,1346.24,1468.2
57.2976,317.54,198.056,-2.46033,-1.94444,1346.24,1468.2
57.313,316.578,198.391,-3.42242,-1.60919,1346.24,1468.2
57.3308,315.566,199.148,-4.43442,-0.852463,1346.24,1468.2
57.3463,314.283,199,-5.71667,-1,1353.21,1468.2
57.3642,312.807,199.622,-7.19345,-0.377975,1357.21,1468.2
57.3796,311.304,200.737,-8.69617,0.737457,1361.79,1468.2
57.3975,309.898,201.028,-10.1018,1.02777,1366.66,1468.2
57.4129,309.791,202.172,-10.2087,2.17172,1370.66,1468.2
57.4308,310.168,202.31,-9.83167,2.30977,1374.66,1468.2
57.4463,311.379,201.765,-8.62122,1.76515,1378.66,1468.2
57.4642,311.215,201.943,-8.78543,1.94254,1382.66,1468.2
57.4796,310.5,203.152,-9.5,3.15218,1386.88,1468.2
57.4973,311.2,204.433,-8.79999,4.43333,1390.88,1468.2
57.5129,312.606,204.087,-7.39395,4.08658,1394.88,1468.2
57.5308,314.5,203.5,-5.5,3.5,1398.88,1468.2
57.5463,315.976,203.837,-4.0238,3.8373,1394.27,1468.2
57.564,316.944,204.038,-3.05634,4.03755,1394.27,1468.2
57.5796,316.461,204.263,-3.53946,4.26315,1394.27,1468.2
57.5974,315.417,205.13,-4.58334,5.12962,1394.27,1468.2
57.6128,314.237,205.275,-5.76328,5.27536,1401.31,1468.2
57.6307,313,205.905,-7,5.90475,1405.31,1461.65
57.6462,311.671,206.329,-8.32858,6.32857,1409.59,1458.85
57.6642,311.583,207.13,-8.41666,7.12962,1413.59,1455.55
57.6823,312.583,206.944,-7.41666,6.94444,1417.59,1452.75
57.6991,314.635,205.635,-5.36545,5.63454,1411.82,1449.95
57.7144,316.5,203.18,-3.5,3.18018,1411.82,1454.74
57.7353,318.199,203.1,-1.80099,3.0995,1411.82,1454.74
57.7503,319.346,202.5,-0.653839,2.5,1411.82,1454.74
57.7674,319.199,200.1,-0.800995,0.0995026,1411.82,1454.74
57.7825,318.656,200.533,-1.3436,0.53334,1411.82,1454.74
57.7975,318,200.575,-2,0.574707,1411.82,1454.74
57.8131,317.469,201.039,-2.5314,1.03865,1411.82,1454.74
57.8308,317,201.575,-3,1.57471,1411.82,1454.74
57.8483,316.378,201.93,-3.62189,1.93034,1411.82,1454.74
57.8641,315.887,201.633,-4.11301,1.63277,1411.82,1454.74
57.8795,315.5,202,-4.5,2,1411.82,1454.74
57.8974,315,202,-5,2,1411.82,1454.74
57.9129,314.588,202.108,-5.41177,2.10785,1411.82,1454.74
57.9308,314.198,202.588,-5.80225,2.58757,1418.24,1454.74
57.9463,314,202.575,-6,2.57471,1422.24,1454.74
57.9642,314.103,203.103,-5.89743,3.10257,1426.24,1454.74
57.9796,314.801,203.1,-5.19901,3.0995,1421.25,1454.74
57.9975,315.042,203.185,-4.95767,3.18518,1421.25,1454.74
58.0129,316.531,203.961,-3.4686,3.96135,1421.25,1454.74
58.0308,317.042,203.185,-2.95767,3.18518,1421.25,1454.74
58.0463,318.042,203.815,-1.95767,3.81482,1421.25,1454.74
58.0642,318.622,204.07,-1.37811,4.06966,1421.25,1454.74
58.0795,318.591,203.97,-1.40909,3.9697,1421.25,1454.74
58.0975,318.588,204.108,-1.41177,4.10785,1421.25,1454.74
58.1129,318.412,204.108,-1.58823,4.10785,1421.25,1454.74
58.1308,318.378,204.07,-1.62189,4.06966,1421.25,1454.74
58.1463,318.235,204.137,-1.76471,4.13725,1421.25,1454.74
58.1642,318.282,203.959,-1.71796,3.95897,1421.25,1454.74
58.1796,318.051,203.318,-1.94949,3.31818,1421.25,1454.74
58.1975,318,203,-2,3,1421.25,1454.74
58.2129,318,202.095,-2,2.09525,1421.25,1454.74
58.2309,317.859,201.141,-2.14142,1.14142,1421.25,1454.74
58.2463,317.625,200.25,-2.375,0.25,1421.25,1454.74
58.2642,317.5,199.5,-2.5,-0.5,1421.25,1454.74
58.2796,317.271,198.151,-2.72888,-1.84889,1421.25,1454.74
58.2975,316.613,197.49,-3.38684,-2.51028,1421.25,1454.74
58.3129,316.404,196.404,-3.59607,-3.59608,1421.25,1454.74
58.3308,315.963,195.171,-4.03659,-4.82927,1421.25,1454.74
58.3463,315.345,193.964,-4.65475,-6.03572,1421.25,1462.08
58.3643,314.5,192.686,-5.5,-7.31439,1427.32,1465.79
58.3796,313.954,191.565,-6.04562,-8.43509,1431.32,1469.96
58.3975,313.218,190.681,-6.78247,-9.31931,1435.32,1474.15
58.4129,312.902,191.582,-7.09766,-8.41751,1439.32,1476.95
58.4309,312.176,192.931,-7.82352,-7.06863,1443.32,1479.75
58.4463,312.064,191.964,-7.93637,-8.03636,1447.32,1483.63
58.4642,312.473,190.936,-7.52728,-9.06363,1451.32,1487.83
58.4795,312.964,191.064,-7.03638,-8.93637,1455.32,1491.13
58.4974,314.432,190.92,-5.5675,-9.0799,1459.32,1494.7
58.513,315.429,188.651,-4.57104,-11.3488,1454.67,1500.93
58.531,315.438,187.528,-4.56232,-12.4725,1454.67,1506.49
58.5463,314.678,187.941,-5.32202,-12.0593,1454.67,1510.74
58.5645,313.095,187.01,-6.90475,-12.99,1462.21,1516.36
58.5796,310.492,187.434,-9.50821,-12.5656,1468.08,1520.79
58.5976,307.943,188.16,-12.0569,-11.8398,1474.52,1524.78
58.613,306.169,188.401,-13.8305,-11.5989,1481.29,1529
58.6308,304.46,189.69,-15.5397,-10.3095,1488.45,1532
58.6463,303.434,190.967,-16.5656,-9.03279,1495.63,1534.8
58.6662,303,190,-17,-10,1502.4,1539.25
58.6797,302.827,188.962,-17.1734,-11.0379,1509.11,1544.46
58.6975,303.313,188.702,-16.687,-11.2977,1515.12,1548.96
58.7131,302.589,187.266,-17.4113,-12.7339,1522.36,1555.02
58.7308,302.031,186.055,-17.9688,-13.9453,1529.62,1561.23
58.7463,300.509,187.299,-19.4908,-12.7008,1538.32,1565.04
58.7674,299.132,189.522,-20.8676,-10.4775,1547.13,1567.84
58.7802,297.793,191.853,-22.2067,-8.14667,1556.97,1570.64
58.7975,296.35,195.535,-23.6505,-4.46527,1567.07,1564.53
58.813,296.522,197.56,-23.4776,-2.44029,1575.88,1564.53
58.8309,295.939,198.348,-24.0615,-1.65248,1585.49,1564.53
58.8464,295.052,199.343,-24.9478,-0.656723,1595.75,1564.53
58.8642,295.193,198.585,-24.8065,-1.41492,1605.11,1564.53
58.8796,295.101,197.827,-24.8991,-2.17325,1614.69,1564.53
58.8975,295.843,198.824,-24.1571,-1.17622,1623.37,1564.53
58.9129,295.544,199.845,-24.4559,-0.154846,1632.96,1564.53
58.9308,295.297,200.451,-24.7025,0.451477,1642.57,1564.53
58.9463,294.302,202.229,-25.6979,2.22917,1642.57,1564.53
58.9642,293.376,205.784,-26.6241,5.78369,1654.13,1558.13
58.9795,293.621,207.112,-26.3786,7.11232,1663.99,1554.3
58.9975,293.345,209.164,-26.6552,9.1642,1674.37,1549.32
59.0129,293.025,212.672,-26.9749,12.6717,1684.94,1541.53
59.0308,292.805,215.337,-27.1949,15.3365,1695.49,1533.75
59.0462,293.684,218.052,-26.3156,18.0518,1704.8,1524.59
59.0641,294.928,222.118,-25.0721,22.1184,1713.47,1513.2
59.0795,297.598,222.168,-22.4023,22.1681,1719.78,1504.71
59.0975,300.405,216.645,-19.5949,16.6454,1725.24,1501.91
59.1129,302.48,216.566,-17.5204,16.5662,1725.24,1501.91
59.1309,304.827,218.365,-15.173,18.3651,1729.24,1493.67
59.1462,306.946,218.211,-13.0538,18.2113,1733.24,1486.85
59.1641,309.014,219.902,-10.9861,19.902,1737.24,1478.03
59.1795,309.891,223.43,-10.1092,23.43,1737.24,1478.03
59.1975,311.153,226.231,-8.84723,26.2315,1741.24,1463.45
59.2129,312.089,229.238,-7.91132,29.2383,1745.24,1449.76
59.2308,313.471,231.518,-6.52927,31.518,1749.24,1436.09
59.2462,314.418,232.523,-5.58191,32.5232,1753.24,1422.84
59.2642,315.441,233.814,-4.55872,33.8138,1749.19,1409.01
59.2795,317.162,233.505,-2.83755,33.5053,1749.19,1396.49
59.2975,319.881,231.08,-0.118683,31.0801,1749.19,1386.38
59.3129,321.322,229.848,1.32211,29.8481,1749.19,1376.03
59.3309,323.007,228.74,3.00708,28.7404,1749.19,1365.86
59.3463,324.451,226.916,4.45114,26.9157,1749.19,1357.13
59.3642,326.363,223.708,6.36346,23.7081,1749.19,1357.13
59.3803,328.556,221.671,8.55615,21.6712,1739.06,1353.07
59.3975,330.889,217.199,10.8895,17.1988,1733.14,1349.89
59.4128,333.536,213.273,13.5357,13.273,1725.74,1347.09
59.4309,335.004,211.838,15.0045,11.8383,1718.97,1343.59
59.4462,336.12,211.591,16.1197,11.5913,1711.88,1339.36
59.4642,337.093,208.333,17.0933,8.33333,1704.66,1336.56
59.4812,337.259,207.895,17.2589,7.89539,1697.95,1333.76
59.4975,338.32,208.986,18.3196,8.9863,1690.12,1329.44
59.5129,338.225,208.508,18.2253,8.50824,1683.25,1326.58
59.5309,337.682,210.542,17.6815,10.5415,1676.9,1321.06
59.5462,337.546,213.658,17.5464,13.6584,1670.32,1313.2
59.5642,337.63,211.801,17.6296,11.8013,1663.54,1310.02
59.5796,337.288,211.432,17.2882,11.4323,1657.23,1305.95
59.5974,337.098,209.008,17.0976,9.00813,1650.85,1303.15
59.6129,335.105,206.651,15.1048,6.65143,1646.76,1300.35
59.6308,335.078,208.422,15.0782,8.42229,1641.02,1300
59.6462,334.903,207.411,14.9026,7.41069,1635.48,1300
59.6642,334.96,206.626,14.9595,6.62621,1629.73,1300
59.6796,334.726,206.641,14.7263,6.64125,1624.3,1300
59.6974,334.824,206.213,14.8236,6.21346,1618.57,1300
59.7129,334.13,206.388,14.1296,6.38774,1613.76,1300
59.7308,334.092,207.041,14.0924,7.04117,1608.4,1300
59.7463,333.161,206.312,13.1613,6.31183,1604.16,1300
59.7642,332.74,205.938,12.7403,5.93831,1599.59,1300
59.7807,331.812,205.956,11.8121,5.95648,1595.59,1300
59.798,331.105,206.628,11.1048,6.62775,1591.59,1300
59.8129,330.991,206.414,10.991,6.41441,1587.49,1300
59.8307,331.053,205.689,11.0533,5.68922,1583.21,1300
59.8462,332.029,205.217,12.0288,5.21725,1577.79,1304.78
59.8641,333.13,204.374,13.1301,4.37437,1571.97,1304.78
59.8796,333.072,203.703,13.0721,3.70325,1567.02,1304.78
59.8974,332.751,203.349,12.751,3.34895,1562.38,1304.78
59.9129,332.825,202.075,12.825,2.07547,1557.41,1304.78
59.9307,333.077,201.17,13.0768,1.17035,1552.22,1304.78
59.9462,333.367,201.052,13.3669,1.05194,1546.87,1304.78
59.9642,332.964,199.002,12.9642,-0.997955,1542.2,1304.78
59.9795,332.67,198.903,12.67,-1.09714,1537.6,1304.78
59.9975,332.971,198.162,12.9715,-1.83791,1532.42,1304.78
60.013,333.081,196.449,13.0808,-3.55063,1527.32,1304.78
60.031,332.192,195.684,12.1922,-4.31554,1523.29,1304.78
60.0463,331.17,195.433,11.1703,-4.5674,1519.29,1304.78
60.0643,331.164,193.835,11.1643,-6.1655,1515.02,1311.59
60.0796,329.812,192.937,9.81186,-7.06313,1511.02,1315.04
60.0976,330.33,192.779,10.3295,-7.22054,1506.68,1317.91
60.113,331.628,191.131,11.6281,-8.86873,1501.13,1322.68
60.1308,332.734,190.379,12.7336,-9.62115,1495.45,1326.9
60.1463,332.929,193.517,12.9287,-6.48346,1490.33,1324.1
60.1642,332.763,194.667,12.7634,-5.33333,1485.56,1319.38
60.1797,331.774,196.391,11.774,-3.60944,1481.56,1319.38
60.1984,331.3,197.495,11.3004,-2.50523,1477.56,1319.38
60.2128,330.748,194.901,10.7475,-5.09929,1473.56,1319.38
60.2307,331.067,193.725,11.0673,-6.27544,1469.08,1326.34
60.2462,330.863,192.627,10.863,-7.37294,1465.08,1330.07
60.2642,330.28,190.818,10.2803,-9.18182,1461.08,1334.88
60.2795,329.901,190.344,9.90125,-9.65608,1457.08,1338.96
60.2994,329.265,189.867,9.26532,-10.1327,1453.08,1343.13
60.3129,328.981,189.713,8.98099,-10.2867,1449.08,1347.21
60.3308,328.039,191.56,8.03922,-8.43954,1445.08,1350.01
60.3463,327.09,191.402,7.09009,-8.59821,1441.08,1353.42
60.3641,326.184,192.907,6.18396,-7.0929,1437.08,1356.22
60.3795,326.088,194.552,6.08789,-5.44775,1433.08,1350.23
60.3974,325.789,195.42,5.78906,-4.58003,1429.08,1350.23
60.4128,324.276,198.476,4.27643,-1.52357,1433.96,1350.23
60.431,322.837,200.148,2.83713,0.14772,1433.96,1350.23
60.4475,322.313,198.008,2.31345,-1.99236,1433.96,1350.23
60.4642,321.994,196.06,1.99399,-3.93976,1433.96,1350.23
60.4796,322.217,195.002,2.21695,-4.99803,1433.96,1350.23
60.4975,323.034,192.522,3.03351,-7.47795,1433.96,1358.49
60.513,323.704,190.687,3.7037,-9.31276,1433.96,1363.59
60.5308,324.597,189.635,4.59698,-10.3653,1433.96,1368.31
60.5462,325.224,187.586,5.22415,-12.4138,1433.96,1374.76
60.5641,326.134,186.159,6.13416,-13.8415,1427.16,1381.07
60.5795,326.877,187.13,6.87656,-12.8704,1423.16,1385.16
60.5974,326.984,188.883,6.98383,-11.1172,1419.16,1388.13
60.6129,326.168,188.925,6.16766,-11.0748,1415.16,1392.31
60.6308,325.444,190.634,5.44379,-9.36627,1419.64,1395.11
60.6462,323.836,192.947,3.8364,-7.05318,1419.64,1397.91
60.6641,321.949,194.209,1.94937,-5.79114,1419.64,1400.71
60.6795,320.71,195.918,0.709625,-4.0818,1419.64,1395.84
60.6974,319.698,197.267,-0.302216,-2.73334,1419.64,1395.84
60.7128,319.613,197.22,-0.386658,-2.78,1419.64,1395.84
60.7308,319.658,198.171,-0.342102,-1.82895,1419.64,1395.84
60.7462,319.675,198.047,-0.324738,-1.95268,1419.64,1395.84
60.7641,319.8,196.145,-0.199554,-3.85527,1419.64,1395.84
60.7795,320.026,195.216,0.0259705,-4.78355,1419.64,1395.84
60.7993,319.881,194.251,-0.118896,-5.74947,1419.64,1401.81
60.8163,319.994,192.724,-0.00640869,-7.27563,1419.64,1405.75
60.8342,320.2,191.513,0.200012,-8.48666,1419.64,1409.86
60.847,320.104,190.091,0.10376,-9.90948,1419.64,1415.09
60.8642,320.091,188.939,0.0909119,-11.0606,1419.64,1420.18
60.8797,320.118,187.985,0.118408,-12.0154,1419.64,1425.56
60.8975,320.105,187.789,0.105255,-12.2105,1419.64,1430.35
60.913,319.924,190.055,-0.0764465,-9.94479,1419.64,1433.15
60.9309,319.834,192.147,-0.165527,-7.8526,1419.64,1435.95
60.9462,319.763,193.159,-0.237122,-6.84116,1419.64,1438.76
60.9642,319.714,195.147,-0.285706,-4.85281,1419.64,1433.82
60.9796,319.506,196.975,-0.494415,-3.02461,1419.64,1433.82
60.9974,319.336,196.941,-0.664398,-3.05896,1419.64,1433.82
61.0131,319.174,195.394,-0.826385,-4.60648,1419.64,1433.82
61.0308,318.786,193.155,-1.21414,-6.84547,1419.64,1441.46
61.0463,318.512,191.282,-1.4877,-8.71812,1419.64,1446.35
61.0641,318.132,189.729,-1.86804,-10.2708,1419.64,1451.4
61.0796,318,189,-2,-11,1419.64,1456.21
61.0974,317.378,189.139,-2.62173,-10.8605,1419.64,1460.24
61.1149,317.045,190.125,-2.95508,-9.87471,1419.64,1463.28
61.1309,316.436,192.016,-3.56412,-7.98369,1419.64,1466.08
61.1463,316.029,193.152,-3.97101,-6.84782,1419.64,1468.88
61.1642,315.345,193.841,-4.655,-6.15851,1419.64,1471.68
61.1795,314.896,194.157,-5.10449,-5.84328,1419.64,1474.48
61.1974,314.107,193.021,-5.89285,-6.97858,1426.18,1477.97
61.2129,313.316,191.909,-6.68384,-8.09068,1430.18,1481.99
61.2308,312.645,191.961,-7.35507,-8.03865,1434.18,1485.02
61.2463,312.029,191.152,-7.97101,-8.84782,1438.18,1489.07
61.2641,312.908,190.951,-7.09247,-9.04866,1442.18,1492.67
61.2796,313.871,190.604,-6.12936,-9.39552,1446.18,1496.55
61.2975,314.946,189.479,-5.05383,-10.5205,1441.73,1501.38
61.3129,316.638,189.055,-3.36212,-10.9448,1441.73,1505.91
61.3308,319,190,-1,-10,1441.73,1509.04
61.3464,319.282,188.245,-0.71814,-11.7549,1441.73,1514.99
61.3641,318.74,187.424,-1.26041,-12.5755,1441.73,1520.4
61.3795,317.845,188.601,-2.15485,-11.399,1441.73,1523.75
61.3975,316.685,188.964,-3.31525,-11.0362,1441.73,1527.71
61.4129,315.681,190.037,-4.31863,-9.96324,1441.73,1530.6
61.431,314.427,192.72,-5.57324,-7.2803,1447.86,1533.4
61.4463,313.452,192.129,-6.54779,-7.8708,1451.86,1536.92
61.4642,312.771,191.627,-7.22934,-8.37334,1455.86,1540.48
61.4796,311.646,191.297,-8.35434,-8.70341,1459.99,1544.09
61.4978,310.428,190.924,-9.57217,-9.07611,1464.51,1547.82
61.513,310.038,190.917,-9.96213,-9.08333,1468.64,1551.3
61.5309,310.525,191.436,-9.47501,-8.56389,1472.64,1554.2
61.5463,310.766,191.06,-9.23383,-8.94029,1476.64,1557.93
61.5644,312.674,192.123,-7.32593,-7.87654,1480.64,1560.73
61.5796,314.193,192.178,-5.80701,-7.82205,1484.64,1563.68
61.5974,315.915,191.896,-4.08456,-8.10448,1480.41,1566.98
61.6131,316.435,192.245,-3.56534,-7.75467,1480.41,1569.78
61.6308,316.721,192.806,-3.27859,-7.19403,1480.41,1572.58
61.6462,316.93,193.031,-3.06955,-6.96883,1480.41,1575.38
61.6641,316.309,191.162,-3.69083,-8.83817,1480.41,1580.13
61.6796,315.173,189.538,-4.82715,-10.4617,1480.41,1585.49
61.6973,314.19,190.479,-5.80951,-9.5213,1486.88,1588.45
61.713,313.06,191.257,-6.94003,-8.74341,1490.88,1591.25
61.7308,311.718,191.956,-8.28186,-8.04411,1495.01,1594.05
61.7463,310.682,192.587,-9.31796,-7.41283,1499.44,1596.85
61.764,310.71,192.939,-9.29041,-7.06061,1503.44,1599.65
61.7795,311.328,193.169,-8.67178,-6.83076,1507.44,1602.45
61.7974,312.104,193.067,-7.89551,-6.93283,1511.44,1605.25
61.8129,312.5,192,-7.5,-8,1515.44,1609.2
61.8318,312.97,190.112,-7.02985,-9.88806,1519.44,1614.29
61.8465,312.973,189.027,-7.02716,-10.9728,1523.44,1619.44
61.8642,312.987,188.357,-7.01312,-11.6431,1527.44,1624.39
61.8797,313.56,190.181,-6.44009,-9.81917,1531.44,1627.19
61.8975,314.501,193.396,-5.49875,-6.604,1526.74,1629.99
61.9131,315.419,196.981,-4.58124,-3.01875,1526.74,1624.47
61.9328,316.55,200.313,-3.45026,0.313431,1526.74,1624.47
61.9464,317.292,200.967,-2.70764,0.967209,1526.74,1624.47
61.9643,316.919,200.672,-3.08066,0.672043,1526.74,1624.47
61.9797,316.255,199.911,-3.74463,-0.0887146,1526.74,1624.47
61.9975,315.245,198.989,-4.75467,-1.01067,1526.74,1624.47
62.013,314.344,198.718,-5.65582,-1.28185,1533.62,1624.47
62.0328,313.54,197.897,-6.46033,-2.10318,1537.62,1624.47
62.0464,312.576,197.006,-7.42426,-2.99449,1541.62,1624.47
62.0642,312.5,197.132,-7.5,-2.86829,1545.62,1624.47
62.0797,312.969,195.651,-7.03125,-4.34895,1549.62,1624.47
62.0974,312.927,193.984,-7.07257,-6.01613,1553.62,1631.16
62.1131,313.544,194.553,-6.45615,-5.44737,1557.62,1626.16
62.1309,313.541,193.309,-6.45901,-6.69125,1561.62,1633.58
62.1463,314.033,192.721,-5.96722,-7.27869,1565.62,1636.84
62.1642,314.905,194.321,-5.09525,-5.6792,1561.28,1639.64
62.1797,316.96,194.352,-3.04031,-5.64784,1561.28,1642.44
62.1975,318.483,194.253,-1.51666,-5.74722,1561.28,1645.24
62.213,318.408,195.044,-1.59167,-4.95555,1561.28,1640.44
62.2308,318.042,195.679,-1.95804,-4.32098,1561.28,1640.44
62.2464,317.68,198.062,-2.31979,-1.93767,1561.28,1640.44
62.2642,317.005,200.552,-2.99515,0.552307,1561.28,1640.44
62.2796,316.37,201.963,-3.62964,1.96297,1561.28,1640.44
62.2976,316.003,201.398,-3.99719,1.39777,1561.28,1640.44
62.3131,315.567,201.236,-4.43332,1.23611,1561.28,1640.44
62.3309,314.984,201.836,-5.01639,1.83606,1561.28,1640.44
62.3464,314.561,201.798,-5.43875,1.79771,1561.28,1640.44
62.3644,314.408,201.759,-5.59225,1.75893,1567.46,1640.44
62.3797,314.05,202.369,-5.95001,2.36945,1571.46,1640.44
62.3976,313.624,202.747,-6.37643,2.74713,1575.46,1640.44
62.413,314.602,203.064,-5.39777,3.06442,1570.06,1640.44
62.4314,315.646,202.601,-4.35434,2.6006,1570.06,1640.44
62.4464,316.95,202.675,-3.04999,2.675,1570.06,1640.44
62.4644,317.5,202.132,-2.5,2.13171,1570.06,1640.44
62.4797,317.301,202.172,-2.69891,2.17204,1570.06,1640.44
62.4975,317.225,203.038,-2.77505,3.03793,1570.06,1640.44
62.513,316.725,202.8,-3.27499,2.8,1570.06,1640.44
62.5309,316.533,203.109,-3.46667,3.10933,1570.06,1640.44
62.5463,316.301,203.172,-3.69891,3.17204,1570.06,1640.44
62.5642,315.984,202.836,-4.01639,2.83606,1570.06,1640.44
62.5796,315.783,202.739,-4.21667,2.73889,1570.06,1640.44
62.5976,315.444,202.789,-4.55554,2.78889,1570.06,1640.44
62.613,315.289,202.698,-4.71127,2.69817,1570.06,1640.44
62.6308,315.056,202.913,-4.94446,2.9127,1570.06,1640.44
